Καλαουπάπα;US;North America;USA;Kalaupapa Municipal;Καλαουπάπα - Kalaupapa Municipal (LUP);LUP
Kalispell;US;North America;USA;Glacier Park International;Kalispell - Glacier Park International (FCA);FCA
Κάλσκαγκ;US;North America;USA;;Κάλσκαγκ (KLG);KLG
Κάλταγκ;US;North America;USA;;Κάλταγκ (KAL);KAL
Καμουέλα ;US;North America;USA;Waimea Airport;Καμουέλα  - Waimea Airport (MUE);MUE
Κάνσας Σίτι ;US;North America;USA;;Κάνσας Σίτι  (MCI);MCI
Κασάαν;US;North America;USA;;Κασάαν (KXA);KXA
Κασιγκλούκ;US;North America;USA;;Κασιγκλούκ (KUK);KUK
Κίρνι ;US;North America;USA;;Κίρνι  (EAR);EAR
Κιν ;US;North America;USA;;Κιν  (EEN);EEN
Κενάι;US;North America;USA;;Κενάι (ENA);ENA
Κέτσικαν ;US;North America;USA;;Κέτσικαν  (KTN);KTN
Κι Γουέστ ;US;North America;USA;;Κι Γουέστ  (EYW);EYW
Κιάνα;US;North America;USA;;Κιάνα (IAN);IAN
Κίλεν ;US;North America;USA;;Κίλεν  (ILE);ILE
Κινγκ Κόουβ;US;North America;USA;;Κινγκ Κόουβ (KVC);KVC
Κινγκ Σάλμον;US;North America;USA;;Κινγκ Σάλμον (AKN);AKN
Κίνγκμαν ;US;North America;USA;;Κίνγκμαν  (IGM);IGM
Κίπνουκ;US;North America;USA;;Κίπνουκ (KPN);KPN
Κίρκσβιλ;US;North America;USA;;Κίρκσβιλ (IRK);IRK
Κιβαλίνα;US;North America;USA;;Κιβαλίνα (KVL);KVL
Κλαμάθ Φολς ;US;North America;USA;;Κλαμάθ Φολς  (LMT);LMT
Κλάβοκ;US;North America;USA;;Κλάβοκ (KLW);KLW
Νόξβιλ ;US;North America;USA;;Νόξβιλ  (TYS);TYS
Κομπούκ;US;North America;USA;;Κομπούκ (OBU);OBU
Κόντιακ;US;North America;USA;;Κόντιακ (ADQ);ADQ
Κόνα ;US;North America;USA;Keahole Airport;Κόνα  - Keahole Airport (KOA);KOA
Κονγκιγκανάκ;US;North America;USA;;Κονγκιγκανάκ (KKH);KKH
Κότλικ;US;North America;USA;;Κότλικ (KOT);KOT
Κοτζέμπουε;US;North America;USA;;Κοτζέμπουε (OTZ);OTZ
Κογιουκούκ;US;North America;USA;;Κογιουκούκ (KYU);KYU
Κουίθλουκ;US;North America;USA;;Κουίθλουκ (KWT);KWT
Κουιγκιλίνγκοκ;US;North America;USA;;Κουιγκιλίνγκοκ (KWK);KWK
Λα Κρος ;US;North America;USA;;Λα Κρος  (LSE);LSE
Λαφαγιέτ ;US;North America;USA;;Λαφαγιέτ  (LAF);LAF
Λαφαγιέτ ;US;North America;USA;;Λαφαγιέτ  (LFT);LFT
Λέικ Τσαρλς ;US;North America;USA;;Λέικ Τσαρλς  (LCH);LCH
Λέικ Χαβάσου Σίτι;US;North America;USA;;Λέικ Χαβάσου Σίτι (HII);HII
Λέικ Μιντσουμίνα;US;North America;USA;;Λέικ Μιντσουμίνα (LMA);LMA
Λανάι Σίτι;US;North America;USA;;Λανάι Σίτι (LNY);LNY
Λάνκαστερ ;US;North America;USA;;Λάνκαστερ  (LNS);LNS
Λάνσινγκ - Μίσιγκαν;US;North America;USA;;Λάνσινγκ - Μίσιγκαν (LAN);LAN
Λαραμί ;US;North America;USA;;Λαραμί  (LAR);LAR
Λαρέντο ;US;North America;USA;;Λαρέντο  (LRD);LRD
Λας Βέγκας ;US;North America;USA;;Λας Βέγκας  (LAS);LAS
Λατρόμπ;US;North America;USA;;Λατρόμπ (LBE);LBE
Λαουρέλ;US;North America;USA;;Λαουρέλ (PIB);PIB
Λόουτον;US;North America;USA;;Λόουτον (LAW);LAW
Λέβελοκ;US;North America;USA;;Λέβελοκ (KLL);KLL
Λούισμπουργκ;US;North America;USA;;Λούισμπουργκ (LWB);LWB
Λούιστον;US;North America;USA;;Λούιστον (LWS);LWS
Λούισταουν;US;North America;USA;;Λούισταουν (LWT);LWT
Λέξινγκτον ;US;North America;USA;Blue Grass;Λέξινγκτον  - Blue Grass (LEX);LEX
Λίμπεραλ;US;North America;USA;;Λίμπεραλ (LBL);LBL
Λιχούε ;US;North America;USA;;Λιχούε  (LIH);LIH
Λίνκολν;US;North America;USA;;Λίνκολν (LNK);LNK
Λιτλ Ροκ ;US;North America;USA;;Λιτλ Ροκ  (LIT);LIT
Λονγκ Μπιτς ;US;North America;USA;;Λονγκ Μπιτς  (LGB);LGB
Λόνγκβιου ;US;North America;USA;Greg County Airport;Λόνγκβιου  - Greg County Airport (GGG);GGG
Νήσος Λοπέζ;US;North America;USA;;Νήσος Λοπέζ (LPS);LPS
Λος Άντζελες;US;North America;USA;;Λος Άντζελες (LAX);LAX
Λούισβιλ ;US;North America;USA;;Λούισβιλ  (SDF);SDF
Λουμπόκ ;US;North America;USA;;Λουμπόκ  (LBB);LBB
Μακόν ;US;North America;USA;;Μακόν  (MCN);MCN
Μάντισον ;US;North America;USA;Dane County Regional;Μάντισον  - Dane County Regional (MSN);MSN
Μάντρας;US;North America;USA;;Μάντρας (MDJ);MDJ
Mammoth Lakes;US;North America;USA;Mammoth Lakes;Mammoth Lakes (MMH);MMH
Μάντσεστερ ;US;North America;USA;;Μάντσεστερ  (MHT);MHT
Μανχάταν;US;North America;USA;;Μανχάταν (MHK);MHK
Μανίστι;US;North America;USA;;Μανίστι (MBL);MBL
Μανκάτο ;US;North America;USA;;Μανκάτο  (MKT);MKT
Μάνλεϊ Χοτ Σπρινγκς;US;North America;USA;;Μάνλεϊ Χοτ Σπρινγκς (MLY);MLY
Μανοκοτάκ;US;North America;USA;;Μανοκοτάκ (KMO);KMO
Μάριον;US;North America;USA;;Μάριον (MWA);MWA
Μαρκέτ ;US;North America;USA;;Μαρκέτ  (MQT);MQT
Μάρσαλ;US;North America;USA;;Μάρσαλ (MLL);MLL
Μάρθας Βίνγιαρντ;US;North America;USA;;Μάρθας Βίνγιαρντ (MVY);MVY
Μέισον Σίτι;US;North America;USA;;Μέισον Σίτι (MCW);MCW
Μασένα;US;North America;USA;;Μασένα (MSS);MSS
Μάκαλλεν ;US;North America;USA;;Μάκαλλεν  (MFE);MFE
Μακούκ;US;North America;USA;;Μακούκ (MCK);MCK
Μακγκράθ;US;North America;USA;;Μακγκράθ (MCG);MCG
Μέντφορντ ;US;North America;USA;;Μέντφορντ  (MFR);MFR
Μεκοριούκ;US;North America;USA;;Μεκοριούκ (MYU);MYU
Μελβούρνη ;US;North America;USA;;Μελβούρνη  (MLB);MLB
Μέμφις ;US;North America;USA;;Μέμφις  (MEM);MEM
Μερσέντ ;US;North America;USA;;Μερσέντ  (MCE);MCE
Μερίντιαν ;US;North America;USA;;Μερίντιαν  (MEI);MEI
Μετλακάτλα;US;North America;USA;;Μετλακάτλα (MTM);MTM
Μέιερς Τσακ;US;North America;USA;;Μέιερς Τσακ (WMK);WMK
Μαϊάμι;US;North America;USA;International;Μαϊάμι - International (MIA);MIA
Μαϊάμι;US;North America;USA;Sea Plane Base;Μαϊάμι - Sea Plane Base (MPB);MPB
Μίντλαντ / Οντέσα;US;North America;USA;;Μίντλαντ / Οντέσα (MAF);MAF
Μάιλς Σίτι;US;North America;USA;;Μάιλς Σίτι (MLS);MLS
Μιλγουόκι ;US;North America;USA;;Μιλγουόκι  (MKE);MKE
Μινεάπολις ;US;North America;USA;;Μινεάπολις  (MSP);MSP
Μινότ ;US;North America;USA;;Μινότ  (MOT);MOT
Μίντο ;US;North America;USA;;Μίντο  (MNT);MNT
Μισούλα ;US;North America;USA;;Μισούλα  (MSO);MSO
Μόαμπ ;US;North America;USA;;Μόαμπ  (CNY);CNY
Μομπάιλ - Αλαμπάμα;US;North America;USA;;Μομπάιλ - Αλαμπάμα (MOB);MOB
Μοντέστο ;US;North America;USA;;Μοντέστο  (MOD);MOD
Μολίν ;US;North America;USA;;Μολίν  (MLI);MLI
Μονρόε ;US;North America;USA;;Μονρόε  (MLU);MLU
Μοντερέι ;US;North America;USA;;Μοντερέι  (MRY);MRY
Μοντγκόμερι ;US;North America;USA;;Μοντγκόμερι  (MGM);MGM
Μοντρόζ;US;North America;USA;;Μοντρόζ (MTJ);MTJ
Μόργκανταουν - Δυτική Βιρτζίνια;US;North America;USA;;Μόργκανταουν - Δυτική Βιρτζίνια (MGW);MGW
Μόζες Λέικ ;US;North America;USA;;Μόζες Λέικ  (MWH);MWH
Μάουντεν Χομ;US;North America;USA;;Μάουντεν Χομ (WMH);WMH
Μάουντεν Βίλατζ;US;North America;USA;;Μάουντεν Βίλατζ (MOU);MOU
Μασκέγκον;US;North America;USA;;Μασκέγκον (MKG);MKG
Μιρτλ Μπιτς ;US;North America;USA;;Μιρτλ Μπιτς  (MYR);MYR
Ναντάκετ;US;North America;USA;;Ναντάκετ (ACK);ACK
Ναπάκιακ;US;North America;USA;;Ναπάκιακ (WNA);WNA
Ναπάσκιακ;US;North America;USA;;Ναπάσκιακ (PKA);PKA
Νάπολη;US;North America;USA;;Νάπολη (APF);APF
Νάσβιλ ;US;North America;USA;;Νάσβιλ  (BNA);BNA
Ναουκίτι;US;North America;USA;;Ναουκίτι (NKI);NKI
Νέλσον Λαγκούν;US;North America;USA;;Νέλσον Λαγκούν (NLG);NLG
New Bedford;US;North America;USA;;New Bedford (EWB);EWB
Νιου Τσενέγκα;US;North America;USA;;Νιου Τσενέγκα (NCN);NCN
Νιου Χέιβεν ;US;North America;USA;;Νιου Χέιβεν  (HVN);HVN
Νιου Χέιβεν ;US;North America;USA;New Haven Railway Station;Νιου Χέιβεν  - New Haven Railway Station (ZVE);ZVE
Νιου Κολιγκάνεκ;US;North America;USA;;Νιου Κολιγκάνεκ (KGK);KGK
Νέα Ορλεάνη ;US;North America;USA;;Νέα Ορλεάνη  (MSY);MSY
Νιου Στουγιάχοκ;US;North America;USA;;Νιου Στουγιάχοκ (KNW);KNW
Νέα Υόρκη;US;North America;USA;Newark;Νέα Υόρκη - Newark (EWR);EWR
Νέα Υόρκη;US;North America;USA;John F. Kennedy;Νέα Υόρκη - John F. Kennedy (JFK);JFK
Νέα Υόρκη;US;North America;USA;La Guardia;Νέα Υόρκη - La Guardia (LGA);LGA
Νέα Υόρκη;US;North America;USA;Όλα τα αεροδρόμια;Νέα Υόρκη - Όλα τα αεροδρόμια (NYC);NYC
Νιούμπουργκ ;US;North America;USA;;Νιούμπουργκ  (SWF);SWF
Νιούπορτ Νιους;US;North America;USA;;Νιούπορτ Νιους (PHF);PHF
Νιούτοκ;US;North America;USA;;Νιούτοκ (WWT);WWT
Νάιτμιουτ;US;North America;USA;;Νάιτμιουτ (NME);NME
Νικολάι;US;North America;USA;;Νικολάι (NIB);NIB
Νικόλσκι;US;North America;USA;;Νικόλσκι (IKO);IKO
Νοατάκ;US;North America;USA;;Νοατάκ (WTK);WTK
Νόουμ;US;North America;USA;;Νόουμ (OME);OME
Νόνταλτον;US;North America;USA;;Νόνταλτον (NNL);NNL
Νούρβικ;US;North America;USA;;Νούρβικ (ORV);ORV
Νόρφολκ - Βιρτζίνια;US;North America;USA;;Νόρφολκ - Βιρτζίνια (OFK);OFK
Νόρφολκ - Βιρτζίνια;US;North America;USA;;Νόρφολκ - Βιρτζίνια (ORF);ORF
Νορθ Μπεντ;US;North America;USA;;Νορθ Μπεντ (OTH);OTH
Νορθ Πλατ;US;North America;USA;;Νορθ Πλατ (LBF);LBF
Νόρθγουεϊ;US;North America;USA;;Νόρθγουεϊ (ORT);ORT
Νουίκσουτ;US;North America;USA;;Νουίκσουτ (NUI);NUI
Νουλάτο;US;North America;USA;;Νουλάτο (NUL);NUL
Νουναπιτσούκ;US;North America;USA;;Νουναπιτσούκ (NUP);NUP
Όακλαντ ;US;North America;USA;;Όακλαντ  (OAK);OAK
Ογκντένσμπουργκ;US;North America;USA;;Ογκντένσμπουργκ (OGS);OGS
Οκλαχόμα Σίτι ;US;North America;USA;;Οκλαχόμα Σίτι  (OKC);OKC
Ομάχα ;US;North America;USA;;Ομάχα  (OMA);OMA
Οντάριο ;US;North America;USA;;Οντάριο  (ONT);ONT
Ορλάντο;US;North America;USA;International;Ορλάντο - International (MCO);MCO
Ορλάντο;US;North America;USA;Executive Airport;Ορλάντο - Executive Airport (ORL);ORL
Ορλάντο Σάνφορντ;US;North America;USA;;Ορλάντο Σάνφορντ (SFB);SFB
Όσκος ;US;North America;USA;;Όσκος  (OSH);OSH
Οτουμούα;US;North America;USA;;Οτουμούα (OTM);OTM
Όουενσμπορο;US;North America;USA;;Όουενσμπορο (OWB);OWB
Όξναρντ / Βεντούρα;US;North America;USA;Oxnard Ventura Airport;Όξναρντ / Βεντούρα - Oxnard Ventura Airport (OXR);OXR
Παντουκάχ ;US;North America;USA;;Παντουκάχ  (PAH);PAH
Πέιτζ ;US;North America;USA;;Πέιτζ  (PGA);PGA
Πάλμ Σπρίνγκς ;US;North America;USA;;Πάλμ Σπρίνγκς  (PSP);PSP
Πόλη του Παναμά ;US;North America;USA;;Πόλη του Παναμά  (PFN);PFN
Panama City Beach;US;North America;USA;Northwest Florida Beaches International Airport;Panama City Beach - Northwest Florida Beaches International Airport (ECP);ECP
Πάρκερσμπουργκ;US;North America;USA;;Πάρκερσμπουργκ (PKB);PKB
Πάσκο ;US;North America;USA;;Πάσκο  (PSC);PSC
Πέντρο Μπέι;US;North America;USA;;Πέντρο Μπέι (PDB);PDB
Πέλικαν;US;North America;USA;;Πέλικαν (PEC);PEC
Πέλστον;US;North America;USA;;Πέλστον (PLN);PLN
Πέντλετον ;US;North America;USA;;Πέντλετον  (PDT);PDT
Πενσακόλα;US;North America;USA;;Πενσακόλα (PNS);PNS
Πεόρια ;US;North America;USA;;Πεόρια  (PIA);PIA
Πέριβιλ;US;North America;USA;;Πέριβιλ (KPV);KPV
Πέτερσμπουργκ;US;North America;USA;;Πέτερσμπουργκ (PSG);PSG
Φιλαδέλφεια ;US;North America;USA;International;Φιλαδέλφεια  - International (PHL);PHL
Φιλαδέλφεια ;US;North America;USA;30th Street Station;Φιλαδέλφεια  - 30th Street Station (ZFV);ZFV
Φοίνιξ ;US;North America;USA;;Φοίνιξ  (PHX);PHX
Πιερ;US;North America;USA;;Πιερ (PIR);PIR
Πάιλοτ Πόιντ;US;North America;USA;;Πάιλοτ Πόιντ (PIP);PIP
Πάιλοτ Πόιντ;US;North America;USA;Ugashnik Bay;Πάιλοτ Πόιντ - Ugashnik Bay (UGB);UGB
Πάιλοτ Στέισον;US;North America;USA;;Πάιλοτ Στέισον (PQS);PQS
Πίτσμπουργκ ;US;North America;USA;;Πίτσμπουργκ  (PIT);PIT
Πλάτινουμ;US;North America;USA;;Πλάτινουμ (PTU);PTU
Πλάτσμπουργκ ;US;North America;USA;;Πλάτσμπουργκ  (PLB);PLB
Ποκατέλο ;US;North America;USA;;Ποκατέλο  (PIH);PIH
Πόιντ Μπέικερ;US;North America;USA;;Πόιντ Μπέικερ (KPB);KPB
Πόιντ Χόουπ;US;North America;USA;;Πόιντ Χόουπ (PHO);PHO
Πόιντ Λέι;US;North America;USA;;Πόιντ Λέι (PIZ);PIZ
Πόνκα Σίτι;US;North America;USA;;Πόνκα Σίτι (PNC);PNC
Πορτ Άλσγουορθ;US;North America;USA;;Πορτ Άλσγουορθ (PTA);PTA
Πορτ Άντζελες ;US;North America;USA;;Πορτ Άντζελες  (CLM);CLM
Πορτ Κλάρενς;US;North America;USA;;Πορτ Κλάρενς (KPC);KPC
Πορτ Χέιντεν;US;North America;USA;;Πορτ Χέιντεν (PTH);PTH
Πορτ Μόλερ;US;North America;USA;;Πορτ Μόλερ (PML);PML
Πορτ Προτέξιον;US;North America;USA;;Πορτ Προτέξιον (PPV);PPV
Πορτάζ Κρικ;US;North America;USA;;Πορτάζ Κρικ (PCA);PCA
Πόρτλαντ ;US;North America;USA;Portland OR International;Πόρτλαντ  - Portland OR International (PDX);PDX
Πόρτλαντ ;US;North America;USA;International Jetport;Πόρτλαντ  - International Jetport (PWM);PWM
Πόρτσμουθ ;US;North America;USA;;Πόρτσμουθ  (PSM);PSM
Πουκίπσι;US;North America;USA;;Πουκίπσι (POU);POU
Πρίσκοτ ;US;North America;USA;;Πρίσκοτ  (PRC);PRC
Νήσος Πρεσκ ;US;North America;USA;;Νήσος Πρεσκ  (PQI);PQI
Πρόβιντενς ;US;North America;USA;;Πρόβιντενς  (PVD);PVD
Πρόβινσταουν;US;North America;USA;;Πρόβινσταουν (PVC);PVC
Προυντχόε Μπέι / Ντέντχορς;US;North America;USA;;Προυντχόε Μπέι / Ντέντχορς (SCC);SCC
Πουέμπλο ;US;North America;USA;;Πουέμπλο  (PUB);PUB
Πούλμαν;US;North America;USA;;Πούλμαν (PUW);PUW
Κουίνσι ;US;North America;USA;;Κουίνσι  (UIN);UIN
Κουίνχαγκακ;US;North America;USA;;Κουίνχαγκακ (KWN);KWN
Ράμπαρτ;US;North America;USA;;Ράμπαρτ (RMP);RMP
Ράπιντ Σίτι ;US;North America;USA;;Ράπιντ Σίτι  (RAP);RAP
Ρέντινγκ;US;North America;USA;;Ρέντινγκ (RDG);RDG
Ρεντ Ντέβιλ;US;North America;USA;;Ρεντ Ντέβιλ (RDV);RDV
Ρέντινγκ ;US;North America;USA;;Ρέντινγκ  (RDD);RDD
Ρέντμοντ;US;North America;USA;;Ρέντμοντ (RDM);RDM
Ρενό ;US;North America;USA;;Ρενό  (RNO);RNO
Ράινλαντερ;US;North America;USA;;Ράινλαντερ (RHI);RHI
Ρίτσμοντ ;US;North America;USA;International (Byrd Field);Ρίτσμοντ  - International (Byrd Field) (RIC);Byrd Field 
Ρίβερτον ;US;North America;USA;;Ρίβερτον  (RIW);RIW
Ροανόκι ;US;North America;USA;;Ροανόκι  (ROA);ROA
Ρος Χάρμπορ;US;North America;USA;;Ρος Χάρμπορ (RCE);RCE
Ρότσεστερ ;US;North America;USA;Monroe County;Ρότσεστερ  - Monroe County (ROC);ROC
Ρότσεστερ ;US;North America;USA;Municipal;Ρότσεστερ  - Municipal (RST);RST
Ροκ Σπρινγκς - Γουαϊόμινγκ;US;North America;USA;;Ροκ Σπρινγκς - Γουαϊόμινγκ (RKS);RKS
Rockford;US;North America;USA;Greater Rockford Airport;Rockford - Greater Rockford Airport (RFD);RFD
Ρόκλαντ;US;North America;USA;;Ρόκλαντ (RKD);RKD
Ροσάριο;US;North America;USA;;Ροσάριο (RSJ);RSJ
Ρόζγουελ ;US;North America;USA;;Ρόζγουελ  (ROW);ROW
Ρούμπι;US;North America;USA;;Ρούμπι (RBY);RBY
Ράσιαν Μίσιον;US;North America;USA;;Ράσιαν Μίσιον (RSH);RSH
Ράτλαντ ;US;North America;USA;;Ράτλαντ  (RUT);RUT
Σακραμέντο ;US;North America;USA;;Σακραμέντο  (SMF);SMF
Σαγκινάου;US;North America;USA;;Σαγκινάου (MBS);MBS
Σεντ Κλάουντ ;US;North America;USA;;Σεντ Κλάουντ  (STC);STC
Σεντ Τζορτζ;US;North America;USA;;Σεντ Τζορτζ (SGU);SGU
Νήσος Σεντ Τζορτζ;US;North America;USA;;Νήσος Σεντ Τζορτζ (STG);STG
Σεντ Λούις;US;North America;USA;;Σεντ Λούις (STL);STL
Σεντ Μάικλ;US;North America;USA;;Σεντ Μάικλ (SMK);SMK
Νήσος Σεντ Πολ;US;North America;USA;;Νήσος Σεντ Πολ (SNP);SNP
Σάλεμ ;US;North America;USA;Mcnary Field;Σάλεμ  - Mcnary Field (SLE);SLE
Σαλίνα ;US;North America;USA;;Σαλίνα  (SLN);SLN
Σαλίσμπουρι - Όσεαν Σίτι;US;North America;USA;;Σαλίσμπουρι - Όσεαν Σίτι (SBY);SBY
Σολτ Λέικ Σίτι ;US;North America;USA;;Σολτ Λέικ Σίτι  (SLC);SLC
Σαν Άντζελο ;US;North America;USA;;Σαν Άντζελο  (SJT);SJT
